height,weight,label
172, 98, fat
170, 105, fat
198, 99, fat
193, 83, normal
183, 72, normal
150, 106, fat
166, 83, fat
177, 110, fat
197, 77, normal
189, 90, fat
177, 92, fat
193, 58, thin
193, 85, normal
182, 71, normal
198, 40, thin
194, 69, thin
166, 95, fat
195, 111, fat
188, 58, thin
162, 85, fat
199, 115, fat
154, 76, fat
189, 48, thin
150, 101, fat
165, 54, normal
168, 85, fat
200, 102, fat
150, 106, fat
158, 102, fat
162, 43, thin
151, 50, normal
151, 96, fat
161, 51, normal
188, 69, normal
166, 101, fat
179, 67, normal
151, 100, fat
167, 85, fat
159, 56, normal
199, 57, thin
179, 96, fat
157, 47, normal
196, 110, fat
190, 76, normal
157, 42, thin
172, 49, thin
160, 57, normal
185, 86, fat
196, 63, thin
164, 64, overweight
182, 58, thin
160, 105, fat
187, 43, thin
158, 103, fat
165, 73, fat
159, 92, fat
172, 80, fat
174, 59, normal
193, 81, normal
194, 43, thin
198, 113, fat
174, 108, fat
182, 111, fat
184, 69, normal
191, 88, overweight
199, 50, thin
169, 95, fat
171, 81, fat
196, 47, thin
185, 42, thin
181, 43, thin
167, 100, fat
189, 66, thin
159, 118, fat
163, 58, normal
171, 88, fat
192, 95, fat
197, 74, normal
182, 42, thin
182, 75, normal
194, 51, thin
162, 52, normal
159, 69, fat
170, 88, fat
166, 82, fat
168, 78, fat
168, 48, thin
199, 107, fat
169, 105, fat
191, 115, fat
153, 108, fat
197, 101, fat
196, 40, thin
184, 42, thin
193, 101, fat
164, 112, fat
160, 74, fat
153, 115, fat
187, 41, thin
188, 99, fat
192, 119, fat
175, 69, normal
151, 60, fat
157, 99, fat
165, 97, fat
197, 46, thin
152, 68, fat
198, 43, thin
189, 63, thin
157, 73, fat
183, 65, normal
194, 94, fat
181, 108, fat
169, 75, fat
186, 82, overweight
161, 45, thin
198, 51, thin
175, 80, fat
193, 77, normal
193, 44, thin
182, 40, thin
162, 42, thin
195, 96, fat
196, 66, thin
194, 40, thin
179, 90, fat
173, 43, thin
164, 110, fat
173, 42, thin
160, 79, fat
158, 73, fat
181, 61, normal
161, 42, thin
180, 52, thin
157, 57, overweight
170, 117, fat
162, 80, fat
173, 113, fat
182, 101, fat
184, 114, fat
199, 44, thin
151, 98, fat
167, 86, fat
172, 58, normal
157, 111, fat
188, 112, fat
195, 57, thin
188, 97, fat
151, 110, fat
199, 65, thin
183, 77, overweight
168, 83, fat
193, 56, thin
197, 110, fat
176, 58, normal
199, 103, fat
186, 85, overweight
195, 93, overweight
159, 56, normal
183, 42, thin
163, 43, thin
153, 45, normal
160, 53, normal
169, 92, fat
157, 90, fat
180, 118, fat
195, 43, thin
163, 47, thin
199, 49, thin
191, 60, thin
170, 98, fat
151, 88, fat
167, 40, thin
163, 87, fat
199, 114, fat
166, 60, normal
174, 96, fat
172, 61, normal
185, 47, thin
192, 41, thin
159, 113, fat
159, 70, fat
191, 64, thin
150, 72, fat
192, 112, fat
176, 120, fat
150, 119, fat
167, 87, fat
155, 52, normal
196, 69, thin
190, 72, normal
174, 41, thin
167, 90, fat
158, 96, fat
179, 105, fat
165, 71, fat
183, 72, normal
158, 64, fat
169, 71, overweight
196, 115, fat
167, 119, fat
158, 93, fat
176, 46, thin
165, 81, fat
199, 74, normal
192, 119, fat
179, 55, thin
186, 94, fat
191, 88, overweight
199, 69, thin
184, 112, fat
158, 119, fat
152, 71, fat
175, 102, fat
171, 85, fat
177, 65, normal
189, 92, fat
188, 47, thin
184, 55, thin
189, 57, thin
163, 85, fat
161, 56, normal
197, 95, overweight
169, 75, fat
190, 56, thin
194, 80, normal
152, 65, fat
150, 54, overweight
197, 61, thin
150, 104, fat
162, 119, fat
180, 106, fat
185, 74, normal
191, 114, fat
164, 101, fat
198, 113, fat
187, 77, normal
197, 98, fat
185, 75, normal
200, 52, thin
172, 95, fat
194, 86, normal
167, 101, fat
151, 120, fat
199, 53, thin
157, 71, fat
165, 45, thin
158, 83, fat
178, 112, fat
163, 78, fat
169, 49, thin
179, 105, fat
163, 63, overweight
162, 118, fat
187, 43, thin
154, 111, fat
169, 100, fat
165, 119, fat
196, 88, overweight
194, 48, thin
193, 96, fat
186, 57, thin
154, 50, normal
181, 113, fat
193, 60, thin
187, 63, thin
172, 116, fat
153, 102, fat
166, 92, fat
165, 96, fat
163, 111, fat
168, 71, fat
178, 63, normal
150, 77, fat
186, 58, thin
155, 68, fat
160, 55, normal
176, 43, thin
199, 114, fat
153, 82, fat
195, 114, fat
197, 119, fat
156, 76, fat
189, 91, fat
182, 70, normal
168, 56, normal
197, 96, overweight
191, 104, fat
154, 117, fat
189, 111, fat
199, 78, normal
191, 89, overweight
188, 104, fat
172, 49, thin
195, 107, fat
169, 65, normal
173, 87, fat
175, 70, normal
174, 58, normal
182, 76, overweight
196, 48, thin
175, 81, fat
180, 93, fat
153, 109, fat
167, 93, fat
163, 79, fat
167, 53, normal
173, 42, thin
200, 83, normal
197, 91, overweight
186, 94, fat
195, 101, fat
187, 117, fat
172, 71, overweight
157, 117, fat
180, 62, normal
154, 54, normal
176, 60, normal
176, 77, overweight
197, 93, overweight
179, 118, fat
194, 98, fat
158, 100, fat
151, 76, fat
196, 60, thin
196, 105, fat
200, 56, thin
160, 55, normal
169, 58, normal
200, 54, thin
173, 75, fat
156, 46, normal
151, 73, fat
156, 53, normal
185, 75, normal
182, 71, normal
153, 61, fat
152, 90, fat
173, 105, fat
189, 110, fat
185, 50, thin
178, 115, fat
162, 98, fat
197, 111, fat
150, 40, thin
191, 84, overweight
168, 50, thin
168, 119, fat
178, 92, fat
157, 75, fat
170, 90, fat
154, 93, fat
198, 76, normal
184, 54, thin
158, 97, fat
172, 61, normal
178, 61, normal
196, 60, thin
160, 87, fat
199, 114, fat
155, 47, normal
170, 74, fat
182, 93, fat
185, 79, overweight
176, 49, thin
199, 94, overweight
174, 98, fat
199, 103, fat
157, 41, thin
197, 43, thin
186, 49, thin
191, 54, thin
180, 44, thin
196, 114, fat
189, 79, normal
151, 93, fat
166, 83, fat
194, 48, thin
189, 44, thin
156, 59, overweight
168, 104, fat
162, 51, normal
199, 102, fat
163, 58, normal
197, 105, fat
152, 47, normal
196, 69, thin
163, 98, fat
174, 83, fat
189, 95, fat
197, 103, fat
170, 70, overweight
163, 93, fat
177, 85, fat
178, 41, thin
162, 113, fat
152, 64, fat
154, 87, fat
179, 63, normal
186, 58, thin
160, 81, fat
199, 61, thin
169, 65, normal
154, 97, fat
178, 113, fat
180, 71, normal
164, 101, fat
150, 110, fat
182, 72, normal
174, 53, thin
195, 102, fat
194, 56, thin
170, 47, thin
161, 79, fat
186, 118, fat
200, 88, normal
154, 74, fat
189, 91, fat
170, 116, fat
170, 53, thin
155, 113, fat
199, 59, thin
178, 106, fat
154, 88, fat
182, 55, thin
200, 116, fat
176, 113, fat
185, 41, thin
160, 107, fat
151, 104, fat
157, 48, normal
193, 96, fat
166, 103, fat
174, 95, fat
187, 65, normal
170, 88, fat
186, 104, fat
177, 81, fat
181, 116, fat
198, 74, normal
171, 112, fat
186, 109, fat
193, 68, thin
199, 40, thin
188, 103, fat
174, 79, fat
179, 58, thin
187, 108, fat
167, 77, fat
157, 91, fat
186, 79, normal
196, 103, fat
189, 94, fat
166, 57, normal
172, 65, normal
175, 66, normal
180, 52, thin
166, 107, fat
189, 56, thin
178, 87, fat
199, 47, thin
189, 83, overweight
152, 111, fat
175, 54, thin
190, 115, fat
162, 64, overweight
196, 59, thin
157, 46, normal
163, 91, fat
165, 95, fat
179, 85, fat
172, 72, overweight
188, 84, overweight
173, 120, fat
156, 48, normal
199, 101, fat
180, 45, thin
156, 98, fat
170, 52, thin
150, 65, fat
183, 64, normal
190, 79, normal
167, 94, fat
181, 95, fat
151, 88, fat
180, 45, thin
184, 68, normal
170, 53, thin
188, 103, fat
150, 120, fat
156, 68, fat
181, 109, fat
179, 90, fat
160, 51, normal
189, 51, thin
153, 45, normal
194, 95, fat
198, 55, thin
197, 103, fat
167, 116, fat
186, 43, thin
164, 94, fat
184, 52, thin
183, 45, thin
170, 101, fat
173, 98, fat
167, 92, fat
191, 118, fat
164, 114, fat
197, 95, overweight
191, 69, normal
182, 73, normal
159, 74, fat
199, 106, fat
179, 89, fat
168, 57, normal
190, 86, overweight
150, 53, overweight
183, 59, thin
158, 77, fat
195, 51, thin
200, 60, thin
154, 82, fat
156, 116, fat
197, 62, thin
159, 59, overweight
176, 118, fat
181, 99, fat
189, 97, fat
187, 80, normal
185, 107, fat
175, 85, fat
186, 118, fat
156, 70, fat
162, 65, overweight
188, 61, thin
192, 70, normal
195, 50, thin
158, 116, fat
175, 52, thin
169, 118, fat
193, 65, thin
196, 61, thin
171, 45, thin
191, 89, overweight
177, 119, fat
156, 106, fat
166, 103, fat
189, 68, normal
186, 77, normal
153, 51, normal
192, 62, thin
192, 72, normal
192, 57, thin
158, 68, fat
160, 72, fat
195, 64, thin
166, 71, fat
162, 66, fat
196, 63, thin
183, 98, fat
187, 69, normal
177, 96, fat
199, 112, fat
172, 94, fat
169, 68, overweight
153, 56, overweight
196, 93, overweight
160, 101, fat
189, 100, fat
199, 54, thin
189, 58, thin
158, 104, fat
151, 41, thin
172, 70, overweight
156, 105, fat
155, 40, thin
176, 92, fat
160, 93, fat
198, 84, normal
186, 109, fat
176, 95, fat
172, 86, fat
155, 45, normal
191, 115, fat
154, 76, fat
196, 59, thin
160, 108, fat
169, 99, fat
190, 78, normal
191, 78, normal
166, 93, fat
181, 56, thin
186, 83, overweight
161, 71, fat
182, 54, thin
168, 80, fat
154, 59, overweight
156, 83, fat
188, 72, normal
190, 70, normal
172, 92, fat
152, 120, fat
188, 102, fat
173, 69, overweight
162, 113, fat
184, 114, fat
162, 117, fat
157, 94, fat
188, 101, fat
190, 98, fat
200, 53, thin
196, 85, normal
166, 115, fat
156, 73, fat
184, 107, fat
156, 76, fat
152, 78, fat
174, 109, fat
165, 120, fat
188, 74, normal
199, 68, thin
160, 93, fat
199, 43, thin
156, 93, fat
153, 114, fat
182, 94, fat
197, 100, fat
165, 96, fat
172, 112, fat
164, 89, fat
166, 40, thin
193, 120, fat
153, 90, fat
179, 83, fat
172, 93, fat
181, 91, fat
164, 81, fat
155, 115, fat
153, 67, fat
180, 60, normal
190, 60, thin
162, 51, normal
197, 92, overweight
177, 67, normal
175, 81, fat
182, 105, fat
197, 91, overweight
154, 94, fat
189, 106, fat
167, 86, fat
178, 93, fat
183, 97, fat
196, 115, fat
198, 52, thin
153, 101, fat
174, 56, thin
196, 61, thin
189, 53, thin
176, 110, fat
186, 87, fat
183, 96, fat
177, 42, thin
175, 81, fat
189, 74, normal
152, 120, fat
187, 45, thin
190, 51, thin
196, 89, overweight
166, 41, thin
183, 62, normal
160, 40, thin
197, 84, normal
176, 95, fat
180, 103, fat
177, 71, normal
185, 99, fat
150, 107, fat
196, 113, fat
153, 120, fat
195, 103, fat
183, 114, fat
191, 107, fat
155, 72, fat
175, 44, thin
160, 66, fat
194, 62, thin
177, 97, fat
155, 63, fat
192, 91, overweight
191, 62, thin
186, 116, fat
165, 73, fat
176, 106, fat
185, 109, fat
181, 108, fat
165, 101, fat
162, 41, thin
178, 105, fat
188, 76, normal
169, 90, fat
161, 119, fat
193, 70, normal
158, 71, fat
185, 107, fat
176, 72, overweight
195, 70, thin
166, 120, fat
175, 111, fat
191, 81, normal
188, 118, fat
157, 86, fat
197, 51, thin
197, 94, overweight
155, 107, fat
195, 107, fat
179, 87, fat
167, 101, fat
183, 77, overweight
159, 62, overweight
180, 75, overweight
182, 109, fat
158, 49, normal
155, 61, fat
175, 48, thin
178, 73, overweight
178, 116, fat
157, 63, fat
189, 64, thin
166, 60, normal
170, 85, fat
182, 106, fat
192, 75, normal
175, 44, thin
164, 68, fat
200, 95, overweight
183, 118, fat
152, 96, fat
196, 98, fat
176, 115, fat
164, 105, fat
170, 80, fat
162, 96, fat
173, 79, fat
175, 92, fat
159, 109, fat
200, 78, normal
189, 98, fat
189, 80, normal
178, 52, thin
191, 104, fat
195, 112, fat
191, 70, normal
199, 105, fat
157, 115, fat
167, 61, normal
194, 111, fat
174, 62, normal
173, 88, fat
194, 44, thin
176, 102, fat
198, 86, normal
156, 65, fat
167, 81, fat
168, 65, overweight
186, 85, overweight
200, 103, fat
162, 99, fat
152, 65, fat
192, 79, normal
161, 84, fat
156, 70, fat
184, 89, fat
173, 40, thin
179, 81, fat
152, 78, fat
164, 49, thin
188, 56, thin
187, 40, thin
175, 63, normal
194, 105, fat
188, 57, thin
193, 49, thin
186, 104, fat
177, 50, thin
151, 88, fat
177, 65, normal
162, 62, overweight
178, 105, fat
166, 63, normal
153, 108, fat
183, 81, overweight
178, 117, fat
186, 103, fat
160, 118, fat
154, 94, fat
157, 118, fat
190, 81, normal
167, 41, thin
180, 112, fat
165, 81, fat
170, 100, fat
174, 58, normal
161, 51, normal
151, 83, fat
179, 45, thin
191, 109, fat
151, 43, normal
176, 72, overweight
182, 98, fat
165, 89, fat
157, 84, fat
153, 91, fat
173, 91, fat
161, 76, fat
170, 84, fat
176, 97, fat
200, 48, thin
162, 43, thin
188, 86, overweight
170, 65, normal
175, 103, fat
186, 48, thin
195, 70, thin
182, 47, thin
200, 90, normal
165, 42, thin
165, 87, fat
198, 85, normal
181, 107, fat
178, 88, fat
165, 103, fat
188, 79, normal
177, 91, fat
161, 106, fat
198, 41, thin
185, 86, fat
150, 108, fat
150, 41, thin
166, 44, thin
180, 58, thin
158, 95, fat
174, 65, normal
191, 70, normal
169, 77, fat
158, 63, fat
188, 101, fat
150, 100, fat
186, 40, thin
180, 99, fat
176, 99, fat
160, 76, fat
151, 98, fat
195, 113, fat
156, 88, fat
157, 64, fat
196, 110, fat
191, 72, normal
187, 49, thin
189, 68, normal
158, 82, fat
193, 70, normal
195, 42, thin
195, 114, fat
180, 120, fat
180, 98, fat
199, 51, thin
186, 112, fat
177, 102, fat
151, 47, normal
177, 113, fat
195, 67, thin
158, 99, fat
177, 48, thin
181, 52, thin
171, 98, fat
188, 71, normal
160, 71, fat
193, 75, normal
180, 41, thin
151, 84, fat
188, 91, fat
190, 114, fat
165, 48, thin
190, 78, normal
170, 75, fat
165, 75, fat
174, 40, thin
186, 106, fat
159, 89, fat
178, 86, fat
173, 86, fat
191, 91, fat
172, 107, fat
198, 66, thin
180, 80, overweight
172, 104, fat
199, 115, fat
158, 59, overweight
156, 95, fat
197, 42, thin
171, 69, overweight
170, 82, fat
164, 60, normal
177, 86, fat
153, 111, fat
171, 80, fat
167, 97, fat
168, 60, normal
191, 119, fat
151, 106, fat
174, 97, fat
165, 53, normal
159, 52, normal
167, 56, normal
175, 70, normal
160, 52, normal
177, 118, fat
178, 72, normal
188, 44, thin
157, 61, overweight
176, 100, fat
161, 76, fat
192, 81, normal
162, 62, overweight
179, 106, fat
158, 71, fat
189, 70, normal
181, 60, thin
172, 43, thin
172, 53, thin
177, 45, thin
197, 84, normal
168, 72, fat
193, 55, thin
175, 60, normal
165, 40, thin
180, 68, normal
180, 69, normal
182, 106, fat
156, 85, fat
186, 65, normal
199, 72, thin
165, 120, fat
182, 114, fat
152, 79, fat
189, 40, thin
192, 40, thin
184, 79, overweight
162, 48, thin
179, 114, fat
196, 58, thin
180, 96, fat
175, 115, fat
172, 59, normal
184, 46, thin
184, 85, fat
169, 62, normal
163, 97, fat
196, 41, thin
160, 118, fat
178, 63, normal
200, 62, thin
159, 42, thin
159, 97, fat
161, 110, fat
176, 91, fat
162, 53, normal
196, 71, thin
186, 51, thin
188, 91, fat
151, 105, fat
193, 102, fat
198, 63, thin
158, 77, fat
195, 105, fat
183, 76, normal
151, 85, fat
180, 53, thin
193, 109, fat
189, 53, thin
187, 95, fat
174, 110, fat
192, 95, fat
164, 44, thin
187, 97, fat
153, 117, fat
161, 55, normal
153, 115, fat
179, 108, fat
164, 48, thin
192, 45, thin
153, 79, fat
175, 80, fat
195, 90, overweight
174, 64, normal
200, 55, thin
185, 59, thin
200, 90, normal
179, 104, fat
157, 112, fat
177, 69, normal
159, 72, fat
186, 47, thin
153, 43, thin
164, 56, normal
200, 111, fat
186, 116, fat
172, 95, fat
198, 92, overweight
179, 109, fat
177, 88, fat
196, 87, normal
153, 94, fat
171, 91, fat
199, 104, fat
155, 71, fat
173, 79, fat
177, 118, fat
174, 104, fat
181, 118, fat
156, 58, overweight
174, 43, thin
150, 75, fat
167, 94, fat
171, 117, fat
167, 41, thin
150, 61, fat
190, 102, fat
183, 89, fat
159, 114, fat
173, 80, fat
185, 60, thin
184, 69, normal
157, 54, normal
193, 48, thin
183, 51, thin
172, 62, normal
187, 120, fat
171, 92, fat
160, 51, normal
167, 64, overweight
179, 64, normal
163, 42, thin
160, 85, fat
160, 69, fat
168, 72, fat
186, 104, fat
156, 103, fat
153, 58, overweight
197, 105, fat
157, 89, fat
176, 79, fat
175, 59, normal
190, 92, fat
183, 117, fat
169, 73, fat
199, 80, normal
169, 58, normal
162, 40, thin
180, 51, thin
183, 93, fat
185, 100, fat
172, 80, fat
178, 107, fat
189, 107, fat
172, 87, fat
190, 100, fat
152, 58, fat
169, 63, normal
162, 57, normal
163, 54, normal
189, 58, thin
191, 41, thin
187, 119, fat
167, 106, fat
181, 96, fat
157, 105, fat
195, 60, thin
181, 69, normal
190, 84, overweight
163, 58, normal
184, 114, fat
195, 97, fat
193, 62, thin
156, 41, thin
180, 80, overweight
193, 98, fat
172, 109, fat
180, 49, thin
174, 100, fat
150, 65, fat
191, 89, overweight
189, 52, thin
182, 89, fat
173, 98, fat
160, 67, fat
190, 66, thin
154, 82, fat
192, 118, fat
159, 116, fat
189, 98, fat
190, 67, normal
169, 107, fat
179, 87, fat
200, 92, overweight
174, 46, thin
193, 118, fat
177, 90, fat
178, 57, thin
182, 86, fat
177, 93, fat
196, 109, fat
153, 80, fat
186, 68, normal
181, 74, normal
156, 76, fat
172, 48, thin
191, 110, fat
164, 88, fat
190, 55, thin
150, 42, normal
154, 71, fat
196, 120, fat
196, 89, overweight
183, 116, fat
199, 45, thin
184, 90, fat
182, 66, normal
182, 118, fat
151, 91, fat
162, 107, fat
197, 72, normal
158, 40, thin
153, 52, normal
150, 62, fat
156, 52, normal
196, 58, thin
166, 106, fat
150, 57, fat
150, 74, fat
150, 72, fat
166, 83, fat
163, 53, normal
166, 84, fat
163, 56, normal
165, 86, fat
189, 71, normal
173, 85, fat
151, 77, fat
157, 117, fat
181, 111, fat
162, 63, overweight
177, 90, fat
179, 44, thin
157, 85, fat
154, 114, fat
173, 51, thin
200, 116, fat
196, 42, thin
156, 111, fat
151, 70, fat
178, 52, thin
153, 117, fat
181, 96, fat
196, 112, fat
175, 55, thin
172, 66, normal
197, 99, fat
196, 77, normal
156, 78, fat
178, 76, overweight
194, 63, thin
154, 87, fat
158, 117, fat
200, 55, thin
178, 116, fat
167, 88, fat
189, 40, thin
188, 115, fat
196, 117, fat
197, 54, thin
180, 83, fat
190, 77, normal
196, 40, thin
198, 68, thin
196, 85, normal
189, 40, thin
185, 103, fat
181, 92, fat
195, 101, fat
150, 75, fat
187, 76, normal
172, 71, overweight
150, 55, overweight
168, 95, fat
193, 118, fat
161, 89, fat
192, 47, thin
156, 117, fat
180, 94, fat
160, 54, normal
165, 45, thin
161, 96, fat
188, 89, fat
181, 86, fat
195, 57, thin
163, 108, fat
182, 59, thin
190, 69, normal
155, 77, fat
189, 52, thin
195, 70, thin
162, 80, fat
180, 95, fat
193, 82, normal
177, 44, thin
159, 66, fat
158, 87, fat
178, 100, fat
179, 89, fat
159, 82, fat
163, 101, fat
164, 106, fat
161, 120, fat
186, 63, thin
163, 86, fat
165, 49, thin
179, 112, fat
178, 120, fat
170, 83, fat
183, 79, overweight
167, 65, overweight
156, 116, fat
167, 79, fat
183, 94, fat
176, 99, fat
193, 95, fat
150, 68, fat
175, 82, fat
176, 91, fat
183, 42, thin
165, 64, overweight
172, 87, fat
164, 50, normal
173, 72, overweight
183, 97, fat
156, 59, overweight
169, 53, normal
172, 51, thin
171, 56, normal
188, 47, thin
180, 83, fat
152, 108, fat
160, 93, fat
198, 81, normal
184, 44, thin
190, 98, fat
200, 82, normal
187, 93, fat
186, 68, normal
180, 90, fat
161, 104, fat
150, 99, fat
162, 53, normal
189, 50, thin
163, 86, fat
177, 54, thin
181, 88, fat
157, 85, fat
162, 56, normal
170, 84, fat
192, 114, fat
160, 55, normal
189, 64, thin
153, 76, fat
181, 109, fat
169, 104, fat
156, 52, normal
158, 92, fat
184, 46, thin
183, 109, fat
150, 114, fat
182, 119, fat
157, 98, fat
161, 77, fat
194, 93, overweight
163, 74, fat
184, 66, normal
150, 74, fat
187, 113, fat
195, 94, overweight
198, 85, normal
156, 84, fat
189, 102, fat
200, 120, fat
197, 70, thin
178, 41, thin
188, 80, normal
157, 64, fat
189, 107, fat
157, 96, fat
163, 108, fat
164, 113, fat
188, 119, fat
160, 72, fat
184, 76, normal
188, 90, fat
189, 60, thin
200, 81, normal
164, 58, normal
172, 78, fat
197, 72, normal
159, 70, fat
181, 86, fat
185, 67, normal
170, 81, fat
159, 40, thin
196, 47, thin
179, 95, fat
161, 90, fat
184, 46, thin
178, 62, normal
197, 109, fat
154, 49, normal
185, 69, normal
176, 109, fat
193, 88, overweight
158, 107, fat
151, 74, fat
154, 81, fat
168, 42, thin
150, 70, fat
172, 60, normal
167, 44, thin
163, 91, fat
178, 53, thin
162, 51, normal
174, 53, thin
162, 47, thin
195, 116, fat
178, 76, overweight
198, 84, normal
188, 59, thin
199, 87, normal
174, 72, overweight
195, 105, fat
151, 66, fat
152, 81, fat
160, 91, fat
193, 64, thin
192, 82, normal
182, 73, normal
184, 68, normal
170, 106, fat
186, 79, normal
158, 113, fat
159, 67, fat
173, 41, thin
176, 107, fat
156, 108, fat
151, 70, fat
190, 90, fat
199, 40, thin
178, 70, normal
158, 85, fat
160, 109, fat
199, 116, fat
169, 94, fat
195, 99, fat
153, 73, fat
200, 90, normal
198, 81, normal
176, 115, fat
178, 113, fat
199, 84, normal
163, 97, fat
188, 50, thin
182, 81, overweight
178, 120, fat
161, 100, fat
156, 85, fat
151, 94, fat
182, 51, thin
156, 107, fat
172, 83, fat
197, 54, thin
155, 113, fat
156, 90, fat
150, 81, fat
157, 91, fat
200, 81, normal
183, 60, thin
193, 86, overweight
179, 114, fat
166, 78, fat
161, 42, thin
199, 82, normal
168, 50, thin
182, 71, normal
156, 117, fat
186, 100, fat
161, 90, fat
170, 91, fat
191, 69, normal
192, 49, thin
153, 45, normal
158, 73, fat
171, 69, overweight
191, 114, fat
176, 61, normal
197, 102, fat
190, 78, normal
150, 70, fat
182, 67, normal
162, 61, overweight
188, 114, fat
180, 112, fat
161, 116, fat
156, 113, fat
184, 71, normal
178, 100, fat
177, 72, overweight
158, 43, thin
167, 89, fat
186, 109, fat
189, 108, fat
153, 76, fat
166, 60, normal
184, 50, thin
164, 116, fat
190, 113, fat
169, 73, fat
163, 94, fat
171, 44, thin
175, 54, thin
158, 108, fat
188, 45, thin
174, 120, fat
192, 114, fat
184, 51, thin
185, 45, thin
188, 59, thin
198, 106, fat
155, 74, fat
184, 73, normal
168, 112, fat
196, 84, normal
154, 59, overweight
152, 65, fat
160, 47, thin
158, 66, fat
163, 83, fat
178, 51, thin
187, 96, fat
172, 74, fat
169, 43, thin
166, 95, fat
170, 48, thin
157, 116, fat
198, 77, normal
180, 62, normal
187, 62, thin
154, 47, normal
174, 68, normal
188, 76, normal
197, 92, overweight
150, 102, fat
162, 65, overweight
152, 72, fat
180, 69, normal
166, 92, fat
196, 78, normal
196, 51, thin
187, 106, fat
152, 73, fat
163, 94, fat
158, 87, fat
166, 75, fat
186, 120, fat
172, 58, normal
159, 94, fat
169, 77, fat
177, 117, fat
186, 42, thin
189, 58, thin
190, 83, overweight
176, 114, fat
158, 120, fat
180, 74, normal
193, 48, thin
170, 64, normal
154, 86, fat
166, 119, fat
193, 86, overweight
166, 119, fat
163, 112, fat
194, 42, thin
153, 74, fat
153, 119, fat
182, 95, fat
190, 44, thin
196, 114, fat
153, 64, fat
163, 90, fat
188, 99, fat
194, 40, thin
180, 69, normal
171, 65, normal
190, 48, thin
158, 78, fat
166, 49, thin
170, 43, thin
164, 101, fat
179, 105, fat
177, 93, fat
186, 53, thin
189, 113, fat
182, 101, fat
161, 52, normal
196, 74, normal
159, 93, fat
190, 78, normal
153, 68, fat
151, 74, fat
189, 75, normal
198, 104, fat
156, 69, fat
152, 90, fat
170, 71, overweight
188, 60, thin
188, 70, normal
167, 105, fat
179, 100, fat
199, 79, normal
173, 116, fat
166, 77, fat
167, 83, fat
179, 109, fat
192, 97, fat
175, 77, fat
163, 85, fat
190, 78, normal
196, 94, overweight
199, 93, overweight
187, 58, thin
191, 77, normal
188, 57, thin
191, 96, fat
190, 74, normal
188, 91, fat
199, 43, thin
154, 97, fat
191, 115, fat
182, 59, thin
184, 80, overweight
196, 70, thin
155, 43, thin
185, 62, thin
179, 64, normal
184, 46, thin
179, 49, thin
184, 86, fat
153, 113, fat
172, 99, fat
170, 119, fat
177, 98, fat
175, 97, fat
171, 48, thin
164, 61, normal
163, 74, fat
183, 112, fat
177, 66, normal
155, 99, fat
198, 92, overweight
164, 101, fat
165, 66, overweight
151, 117, fat
167, 54, normal
154, 81, fat
196, 64, thin
199, 89, normal
172, 56, normal
153, 81, fat
184, 71, normal
156, 94, fat
189, 91, fat
183, 75, normal
158, 74, fat
185, 40, thin
158, 117, fat
175, 90, fat
189, 61, thin
176, 70, normal
175, 78, fat
174, 41, thin
169, 78, fat
159, 97, fat
186, 56, thin
176, 92, fat
193, 55, thin
157, 75, fat
166, 103, fat
154, 94, fat
200, 90, normal
179, 98, fat
165, 52, normal
187, 72, normal
163, 92, fat
194, 84, normal
193, 105, fat
170, 57, normal
167, 95, fat
192, 43, thin
167, 91, fat
186, 40, thin
180, 95, fat
193, 110, fat
193, 106, fat
190, 113, fat
189, 105, fat
172, 119, fat
191, 60, thin
175, 61, normal
200, 78, normal
163, 110, fat
188, 92, fat
194, 94, fat
156, 63, fat
174, 47, thin
168, 72, fat
174, 90, fat
198, 83, normal
185, 92, fat
192, 115, fat
162, 77, fat
200, 84, normal
162, 57, normal
159, 43, thin
190, 52, thin
178, 44, thin
184, 84, overweight
199, 47, thin
175, 102, fat
190, 120, fat
166, 76, fat
153, 59, fat
174, 59, normal
196, 82, normal
156, 92, fat
186, 62, thin
193, 41, thin
187, 94, fat
178, 84, fat
176, 105, fat
159, 93, fat
177, 95, fat
157, 112, fat
197, 54, thin
189, 44, thin
164, 99, fat
186, 83, overweight
190, 78, normal
167, 96, fat
156, 75, fat
193, 62, thin
196, 116, fat
186, 89, fat
172, 97, fat
154, 114, fat
190, 99, fat
193, 120, fat
185, 108, fat
164, 63, overweight
152, 119, fat
180, 89, fat
190, 64, thin
175, 96, fat
183, 81, overweight
182, 47, thin
159, 56, normal
197, 61, thin
182, 48, thin
195, 54, thin
179, 101, fat
153, 88, fat
197, 119, fat
192, 103, fat
198, 119, fat
170, 72, fat
166, 78, fat
151, 100, fat
168, 119, fat
173, 62, normal
189, 95, fat
171, 69, overweight
160, 56, normal
186, 67, normal
192, 110, fat
178, 55, thin
171, 110, fat
182, 108, fat
170, 41, thin
200, 101, fat
150, 50, normal
192, 99, fat
153, 44, normal
183, 99, fat
175, 73, overweight
186, 89, fat
154, 88, fat
187, 81, overweight
177, 71, normal
196, 89, overweight
197, 96, overweight
189, 77, normal
184, 74, normal
184, 81, overweight
169, 84, fat
155, 87, fat
163, 47, thin
160, 53, normal
165, 100, fat
152, 51, normal
177, 120, fat
198, 47, thin
162, 56, normal
163, 68, fat
190, 75, normal
180, 113, fat
183, 40, thin
172, 44, thin
187, 110, fat
189, 42, thin
